port,iteration,duration_sec,ts_utc
8102,83,0.010882087051868439,2025-05-31T13:00:24.989386
8109,83,0.010855220258235931,2025-05-31T13:00:24.989394
8106,84,0.012331346049904823,2025-05-31T13:00:24.990772
8115,83,0.011685231700539589,2025-05-31T13:00:24.990853
8114,83,0.011790129356086254,2025-05-31T13:00:24.990871
8110,81,0.012500292621552944,2025-05-31T13:00:24.992276
8111,83,0.0123980101197958,2025-05-31T13:00:24.992292
8108,82,0.011703578755259514,2025-05-31T13:00:24.997984
8107,84,0.012622597627341747,2025-05-31T13:00:25.001575
8103,83,0.012523418292403221,2025-05-31T13:00:25.002467
8113,84,0.013374497182667255,2025-05-31T13:00:25.003491
8101,85,0.01323589589446783,2025-05-31T13:00:25.003510
8104,85,0.013191374018788338,2025-05-31T13:00:25.003520
8105,85,0.01316793728619814,2025-05-31T13:00:25.003529
8100,84,0.01376906968653202,2025-05-31T13:00:25.004937
8112,85,0.01371779851615429,2025-05-31T13:00:25.004953
8109,84,0.013615263625979424,2025-05-31T13:00:25.004962
8106,85,0.013501711189746857,2025-05-31T13:00:25.006075
8102,84,0.01507838536053896,2025-05-31T13:00:25.006091
8115,84,0.013406965881586075,2025-05-31T13:00:25.006099
8114,84,0.013297898694872856,2025-05-31T13:00:25.006107
8110,82,0.013162094168365002,2025-05-31T13:00:25.007909
8111,84,0.013071748428046703,2025-05-31T13:00:25.007934
8107,85,0.013511753641068935,2025-05-31T13:00:25.017872
8103,84,0.014752051793038845,2025-05-31T13:00:25.020401
8113,85,0.014271932654082775,2025-05-31T13:00:25.020437
8101,86,0.014218168333172798,2025-05-31T13:00:25.020465
8108,83,0.01935633085668087,2025-05-31T13:00:25.020490
8104,86,0.014243953861296177,2025-05-31T13:00:25.020514
8105,86,0.014212115667760372,2025-05-31T13:00:25.020537
8100,85,0.015293280594050884,2025-05-31T13:00:25.024724
8112,86,0.01525621023029089,2025-05-31T13:00:25.024771
8109,85,0.015240254811942577,2025-05-31T13:00:25.024809
8102,85,0.017701980657875538,2025-05-31T13:00:25.026828
8106,86,0.01798151060938835,2025-05-31T13:00:25.026845
8114,85,0.01762195210903883,2025-05-31T13:00:25.026854
8115,85,0.01783444918692112,2025-05-31T13:00:25.026860
8110,83,0.018232475966215134,2025-05-31T13:00:25.028738
8111,85,0.01812477968633175,2025-05-31T13:00:25.028776
8107,86,0.025025776587426662,2025-05-31T13:00:25.048112
8103,85,0.02701298240572214,2025-05-31T13:00:25.050851
8113,86,0.026803771033883095,2025-05-31T13:00:25.050882
8101,87,0.02663109265267849,2025-05-31T13:00:25.050900
8104,87,0.026201513595879078,2025-05-31T13:00:25.050914
8105,87,0.02599541749805212,2025-05-31T13:00:25.050928
8108,84,0.02782305795699358,2025-05-31T13:00:25.052186
8100,86,0.02488564047962427,2025-05-31T13:00:25.053341
8112,87,0.02482676599174738,2025-05-31T13:00:25.053366
8109,86,0.024797932244837284,2025-05-31T13:00:25.053379
8102,86,0.026047577150166035,2025-05-31T13:00:25.054969
8106,87,0.02598612103611231,2025-05-31T13:00:25.054987
8114,86,0.025943700224161148,2025-05-31T13:00:25.054999
8115,86,0.025772402063012123,2025-05-31T13:00:25.055009
8111,86,0.024484215304255486,2025-05-31T13:00:25.056732
8110,84,0.024764186702668667,2025-05-31T13:00:25.056750
8107,87,0.013484708964824677,2025-05-31T13:00:25.064542
8103,86,0.01348213292658329,2025-05-31T13:00:25.067514
8101,88,0.013171844184398651,2025-05-31T13:00:25.067558
8113,87,0.013349304907023907,2025-05-31T13:00:25.067591
8104,88,0.013089580461382866,2025-05-31T13:00:25.067620
8105,88,0.012981036677956581,2025-05-31T13:00:25.067646
8100,87,0.01379447989165783,2025-05-31T13:00:25.070547
8112,88,0.013743972405791283,2025-05-31T13:00:25.070580
8108,85,0.014734290540218353,2025-05-31T13:00:25.070597
8109,87,0.013792052865028381,2025-05-31T13:00:25.070612
8102,87,0.015134550631046295,2025-05-31T13:00:25.074339
8106,88,0.017494242638349533,2025-05-31T13:00:25.075915
8114,87,0.017216604202985764,2025-05-31T13:00:25.075955
8115,87,0.01835772581398487,2025-05-31T13:00:25.077929
8110,85,0.020670514553785324,2025-05-31T13:00:25.080901
8111,87,0.02082381211221218,2025-05-31T13:00:25.080933
8107,88,0.025272726081311703,2025-05-31T13:00:25.092909
8103,87,0.02483403030782938,2025-05-31T13:00:25.096164
8101,89,0.024594474583864212,2025-05-31T13:00:25.096197
8113,88,0.02438296377658844,2025-05-31T13:00:25.096218
8104,89,0.024174039252102375,2025-05-31T13:00:25.096236
8105,89,0.023870891891419888,2025-05-31T13:00:25.096251
8100,88,0.024145379662513733,2025-05-31T13:00:25.098792
8112,89,0.02391011454164982,2025-05-31T13:00:25.098827
8109,88,0.023554845713078976,2025-05-31T13:00:25.098846
8108,86,0.02380161825567484,2025-05-31T13:00:25.098867
8102,88,0.023368307389318943,2025-05-31T13:00:25.101553
8114,88,0.023972583934664726,2025-05-31T13:00:25.103411
8106,89,0.024328730069100857,2025-05-31T13:00:25.103437
8115,88,0.024568640626966953,2025-05-31T13:00:25.105657
8110,86,0.022277461364865303,2025-05-31T13:00:25.108077
8111,88,0.022116636857390404,2025-05-31T13:00:25.108109
8107,89,0.02042565867304802,2025-05-31T13:00:25.116750
8103,88,0.020365936681628227,2025-05-31T13:00:25.119234
8113,89,0.019992264918982983,2025-05-31T13:00:25.119254
8101,90,0.02071054745465517,2025-05-31T13:00:25.120574
8104,90,0.02215318102389574,2025-05-31T13:00:25.121438
8105,90,0.02198762632906437,2025-05-31T13:00:25.121462
8100,89,0.019774971529841423,2025-05-31T13:00:25.121477
8112,90,0.019578109495341778,2025-05-31T13:00:25.121491
8109,89,0.019733944907784462,2025-05-31T13:00:25.121652
8108,87,0.019605115987360477,2025-05-31T13:00:25.121669
8102,89,0.019289540126919746,2025-05-31T13:00:25.123751
8114,89,0.02210784424096346,2025-05-31T13:00:25.129123
8106,90,0.02200103085488081,2025-05-31T13:00:25.129160
8115,89,0.022088023833930492,2025-05-31T13:00:25.133291
8110,87,0.019298268482089043,2025-05-31T13:00:25.133323
8111,89,0.019385283812880516,2025-05-31T13:00:25.133450
8107,90,0.02041091863065958,2025-05-31T13:00:25.140101
8103,89,0.02002016268670559,2025-05-31T13:00:25.142594
8113,90,0.019862696528434753,2025-05-31T13:00:25.142616
8112,91,0.020503931678831577,2025-05-31T13:00:25.144982
8101,91,0.021862144581973553,2025-05-31T13:00:25.145008
8100,90,0.02072495687752962,2025-05-31T13:00:25.145023
8104,91,0.021068583242595196,2025-05-31T13:00:25.145035
8105,91,0.020929557271301746,2025-05-31T13:00:25.145047
8109,90,0.020431009121239185,2025-05-31T13:00:25.145059
8108,88,0.020984875038266182,2025-05-31T13:00:25.147234
8102,90,0.020510559901595116,2025-05-31T13:00:25.148222
8114,90,0.0231899069622159,2025-05-31T13:00:25.157207
8106,91,0.023014825768768787,2025-05-31T13:00:25.157257
8115,90,0.01974164880812168,2025-05-31T13:00:25.160321
8110,88,0.022304520942270756,2025-05-31T13:00:25.161565
8111,90,0.022185304202139378,2025-05-31T13:00:25.161589
8107,91,0.022793728858232498,2025-05-31T13:00:25.165024
8103,90,0.021419665776193142,2025-05-31T13:00:25.166602
8113,91,0.02130674384534359,2025-05-31T13:00:25.166620
8112,92,0.020797407254576683,2025-05-31T13:00:25.168637
8109,91,0.019657354801893234,2025-05-31T13:00:25.168659
8100,91,0.02046872116625309,2025-05-31T13:00:25.168672
8104,92,0.02107179258018732,2025-05-31T13:00:25.169999
8105,92,0.02096983976662159,2025-05-31T13:00:25.170023
8108,89,0.021261977963149548,2025-05-31T13:00:25.171416
8102,91,0.01996110286563635,2025-05-31T13:00:25.171444
8101,92,0.02319855336099863,2025-05-31T13:00:25.171526
8106,92,0.02003845851868391,2025-05-31T13:00:25.183856
8114,91,0.02030091919004917,2025-05-31T13:00:25.183891
8115,91,0.018862045370042324,2025-05-31T13:00:25.183908
8110,89,0.021958444267511368,2025-05-31T13:00:25.187151
8111,91,0.021875975653529167,2025-05-31T13:00:25.187185
8107,92,0.020828657783567905,2025-05-31T13:00:25.188794
8103,91,0.021741123870015144,2025-05-31T13:00:25.190958
8113,92,0.021654414013028145,2025-05-31T13:00:25.190981
8112,93,0.021452879533171654,2025-05-31T13:00:25.193703
8100,92,0.021216049790382385,2025-05-31T13:00:25.193731
8109,92,0.021374736912548542,2025-05-31T13:00:25.193745
8101,93,0.0210525244474411,2025-05-31T13:00:25.196024
8102,92,0.021291962824761868,2025-05-31T13:00:25.196053
8104,93,0.02301295194774866,2025-05-31T13:00:25.196070
8105,93,0.022850152105093002,2025-05-31T13:00:25.196085
8108,90,0.02397659607231617,2025-05-31T13:00:25.201994
8106,93,0.03003610484302044,2025-05-31T13:00:25.221910
8114,92,0.03290542494505644,2025-05-31T13:00:25.223911
8115,92,0.0328416395932436,2025-05-31T13:00:25.223946
8107,93,0.03314673062413931,2025-05-31T13:00:25.225769
8110,90,0.034498724155128,2025-05-31T13:00:25.225797
8111,92,0.03434675373136997,2025-05-31T13:00:25.225814
8103,92,0.03445377666503191,2025-05-31T13:00:25.228069
8113,93,0.03423211444169283,2025-05-31T13:00:25.228096
8112,94,0.033880758099257946,2025-05-31T13:00:25.229654
8100,93,0.033706095069646835,2025-05-31T13:00:25.229709
8109,93,0.03359537944197655,2025-05-31T13:00:25.229739
8101,94,0.03253251872956753,2025-05-31T13:00:25.232621
8102,93,0.03223327174782753,2025-05-31T13:00:25.232651
8104,94,0.03472182061523199,2025-05-31T13:00:25.235933
8105,94,0.034489262849092484,2025-05-31T13:00:25.235960
8108,91,0.02968711405992508,2025-05-31T13:00:25.238005
8106,94,0.020924879238009453,2025-05-31T13:00:25.248473
8107,94,0.022286994382739067,2025-05-31T13:00:25.251387
8115,93,0.023405772633850574,2025-05-31T13:00:25.251425
8114,93,0.023653704673051834,2025-05-31T13:00:25.251446
8110,91,0.022282160818576813,2025-05-31T13:00:25.251463
8111,93,0.02218649722635746,2025-05-31T13:00:25.251480
8113,94,0.023607893846929073,2025-05-31T13:00:25.257048
8103,93,0.023820428177714348,2025-05-31T13:00:25.257104
8112,95,0.02668698225170374,2025-05-31T13:00:25.261319
8109,94,0.026374290697276592,2025-05-31T13:00:25.261373
8100,94,0.02664995566010475,2025-05-31T13:00:25.261396
8101,95,0.027506336569786072,2025-05-31T13:00:25.264043
8102,94,0.02735826652497053,2025-05-31T13:00:25.264081
8105,95,0.03098475933074951,2025-05-31T13:00:25.275731
8104,95,0.031260463409125805,2025-05-31T13:00:25.275768
8108,92,0.03758645337074995,2025-05-31T13:00:25.281119
8106,95,0.039323801174759865,2025-05-31T13:00:25.293828
8107,95,0.03874798119068146,2025-05-31T13:00:25.296071
8115,94,0.040932838805019855,2025-05-31T13:00:25.297754
8110,92,0.04055261239409447,2025-05-31T13:00:25.297797
8114,94,0.040861292742192745,2025-05-31T13:00:25.297823
8111,94,0.040479390881955624,2025-05-31T13:00:25.297844
8103,94,0.036974272690713406,2025-05-31T13:00:25.301200
8113,95,0.037470003589987755,2025-05-31T13:00:25.301239
8112,96,0.038983145728707314,2025-05-31T13:00:25.304629
8100,95,0.03845349419862032,2025-05-31T13:00:25.304661
8109,95,0.03877733927220106,2025-05-31T13:00:25.304680
8101,96,0.039267237298190594,2025-05-31T13:00:25.306695
8102,95,0.038917106576263905,2025-05-31T13:00:25.306730
8105,96,0.03252133633941412,2025-05-31T13:00:25.312047
8104,96,0.03229865990579128,2025-05-31T13:00:25.312089
8108,93,0.027594124898314476,2025-05-31T13:00:25.314046
8106,96,0.023845034651458263,2025-05-31T13:00:25.322654
8107,96,0.022068643011152744,2025-05-31T13:00:25.322697
8103,95,0.02046989556401968,2025-05-31T13:00:25.325668
8113,96,0.020275485701858997,2025-05-31T13:00:25.325701
8114,95,0.022198375314474106,2025-05-31T13:00:25.325722
8115,95,0.022790320217609406,2025-05-31T13:00:25.325740
8111,95,0.02207931410521269,2025-05-31T13:00:25.325758
8110,93,0.02261229418218136,2025-05-31T13:00:25.325776
8112,97,0.02041553147137165,2025-05-31T13:00:25.328758
8109,96,0.020096062682569027,2025-05-31T13:00:25.328788
8100,96,0.02079454530030489,2025-05-31T13:00:25.328967
8101,97,0.02198473084717989,2025-05-31T13:00:25.331167
8102,96,0.021844965405762196,2025-05-31T13:00:25.331189
8105,97,0.024159612134099007,2025-05-31T13:00:25.340908
8104,97,0.02403660211712122,2025-05-31T13:00:25.340934
8108,94,0.024913438595831394,2025-05-31T13:00:25.342275
8106,97,0.021256173960864544,2025-05-31T13:00:25.345934
8107,97,0.020999370142817497,2025-05-31T13:00:25.345949
8103,96,0.018727543763816357,2025-05-31T13:00:25.346637
8113,97,0.01857605203986168,2025-05-31T13:00:25.346649
8115,96,0.01876199897378683,2025-05-31T13:00:25.347064
8114,96,0.0189350638538599,2025-05-31T13:00:25.347074
8111,96,0.019292638637125492,2025-05-31T13:00:25.348068
8110,94,0.01916930079460144,2025-05-31T13:00:25.348083
8112,98,0.01690525934100151,2025-05-31T13:00:25.348092
8100,97,0.01654665172100067,2025-05-31T13:00:25.348100
8109,97,0.01713223848491907,2025-05-31T13:00:25.348957
8101,98,0.016562530770897865,2025-05-31T13:00:25.349389
8102,97,0.016415213234722614,2025-05-31T13:00:25.349400
8105,98,0.011051202192902565,2025-05-31T13:00:25.354450
8104,98,0.010959619656205177,2025-05-31T13:00:25.354464
8108,95,0.011629322543740273,2025-05-31T13:00:25.355838
8103,97,0.01053097564727068,2025-05-31T13:00:25.359481
8106,98,0.011019140481948853,2025-05-31T13:00:25.359503
8107,98,0.010968359187245369,2025-05-31T13:00:25.359519
8113,98,0.011294255033135414,2025-05-31T13:00:25.360462
8115,97,0.010492588393390179,2025-05-31T13:00:25.360482
8114,97,0.011616223491728306,2025-05-31T13:00:25.361350
8112,99,0.010952573269605637,2025-05-31T13:00:25.361378
8100,98,0.010926049202680588,2025-05-31T13:00:25.361395
8109,98,0.010473856702446938,2025-05-31T13:00:25.361409
8111,97,0.011205263435840607,2025-05-31T13:00:25.361423
8110,95,0.011166836135089397,2025-05-31T13:00:25.361436
8101,99,0.010712197981774807,2025-05-31T13:00:25.362692
8102,98,0.011573481373488903,2025-05-31T13:00:25.363338
8105,99,0.014388461597263813,2025-05-31T13:00:25.370745
8104,99,0.014330584555864334,2025-05-31T13:00:25.370759
8108,96,0.014090243726968765,2025-05-31T13:00:25.371486
8103,98,0.012698731385171413,2025-05-31T13:00:25.374007
8106,99,0.01258840225636959,2025-05-31T13:00:25.374022
8107,99,0.013080548495054245,2025-05-31T13:00:25.374613
8115,98,0.012206630781292915,2025-05-31T13:00:25.374625
8113,99,0.012348981574177742,2025-05-31T13:00:25.374633
8114,98,0.011467867530882359,2025-05-31T13:00:25.374640
8112,100,0.01193699985742569,2025-05-31T13:00:25.375030
8100,99,0.011844644322991371,2025-05-31T13:00:25.375040
8111,98,0.011638239026069641,2025-05-31T13:00:25.375047
8109,99,0.01177169382572174,2025-05-31T13:00:25.375053
8110,96,0.01209575217217207,2025-05-31T13:00:25.375643
8101,100,0.01148232165724039,2025-05-31T13:00:25.375653
8102,99,0.010363167151808739,2025-05-31T13:00:25.375660
8105,100,0.010810967534780502,2025-05-31T13:00:25.383141
8104,100,0.010751493275165558,2025-05-31T13:00:25.383157
8108,97,0.012159625068306923,2025-05-31T13:00:25.384344
8103,99,0.01058936957269907,2025-05-31T13:00:25.386769
8106,100,0.010522867552936077,2025-05-31T13:00:25.386783
8113,100,0.010182429105043411,2025-05-31T13:00:25.386791
8107,100,0.010342415422201157,2025-05-31T13:00:25.386799
8115,99,0.011241825297474861,2025-05-31T13:00:25.387483
8114,99,0.011135710403323174,2025-05-31T13:00:25.387497
8112,101,0.011455293744802475,2025-05-31T13:00:25.388086
8100,100,0.011406425386667252,2025-05-31T13:00:25.388103
8111,99,0.011361273005604744,2025-05-31T13:00:25.388112
8102,100,0.01054930966347456,2025-05-31T13:00:25.388121
8110,97,0.010708357207477093,2025-05-31T13:00:25.388128
8101,101,0.011248514987528324,2025-05-31T13:00:25.388927
8109,100,0.011976986192166805,2025-05-31T13:00:25.388940
8105,101,0.009942778386175632,2025-05-31T13:00:25.394936
8104,101,0.009876009076833725,2025-05-31T13:00:25.394959
8108,98,0.01032153982669115,2025-05-31T13:00:25.396266
8103,100,0.009140820242464542,2025-05-31T13:00:25.397076
8113,101,0.009769855998456478,2025-05-31T13:00:25.398389
8106,101,0.009862568229436874,2025-05-31T13:00:25.398402
8107,101,0.009739736095070839,2025-05-31T13:00:25.398410
8115,100,0.009788316674530506,2025-05-31T13:00:25.398974
8114,100,0.009701952338218689,2025-05-31T13:00:25.398985
8112,102,0.009865183383226395,2025-05-31T13:00:25.399336
8102,101,0.00966398511081934,2025-05-31T13:00:25.399346
8100,101,0.009817246347665787,2025-05-31T13:00:25.399353
8111,100,0.009768817573785782,2025-05-31T13:00:25.399360
8110,98,0.009659475646913052,2025-05-31T13:00:25.399369
8101,102,0.009386217221617699,2025-05-31T13:00:25.399376
8109,101,0.009789438918232918,2025-05-31T13:00:25.400220
8105,102,0.01013253629207611,2025-05-31T13:00:25.407342
8108,99,0.01156214252114296,2025-05-31T13:00:25.408902
8103,101,0.010943057015538216,2025-05-31T13:00:25.409649
8104,102,0.014225013554096222,2025-05-31T13:00:25.412089
8113,102,0.010999536141753197,2025-05-31T13:00:25.412113
8106,102,0.011715796776115894,2025-05-31T13:00:25.413185
8107,102,0.011691851541399956,2025-05-31T13:00:25.413202
8115,101,0.012990068644285202,2025-05-31T13:00:25.413712
8114,101,0.01296607218682766,2025-05-31T13:00:25.413725
8112,103,0.01264004036784172,2025-05-31T13:00:25.413733
8102,102,0.012612205930054188,2025-05-31T13:00:25.413741
8100,102,0.012617971748113632,2025-05-31T13:00:25.413750
8101,103,0.012355237267911434,2025-05-31T13:00:25.413757
8111,101,0.012692832387983799,2025-05-31T13:00:25.413764
8110,99,0.01333537232130766,2025-05-31T13:00:25.414818
8109,102,0.012699526734650135,2025-05-31T13:00:25.414834
8105,103,0.013468554243445396,2025-05-31T13:00:25.424033
8103,102,0.014635980129241943,2025-05-31T13:00:25.425753
8108,100,0.015525364316999912,2025-05-31T13:00:25.425770
8104,103,0.012834291905164719,2025-05-31T13:00:25.426653
8113,103,0.012758469209074974,2025-05-31T13:00:25.426667
8106,103,0.013166840188205242,2025-05-31T13:00:25.428135
8107,103,0.013094457797706127,2025-05-31T13:00:25.428147
8102,103,0.013120666146278381,2025-05-31T13:00:25.428694
8112,104,0.013219053857028484,2025-05-31T13:00:25.428705
8115,102,0.013399353250861168,2025-05-31T13:00:25.428712
8114,102,0.014068912714719772,2025-05-31T13:00:25.429085
8111,102,0.013477031141519547,2025-05-31T13:00:25.429095
8100,103,0.013881341554224491,2025-05-31T13:00:25.429102
8101,104,0.013607059605419636,2025-05-31T13:00:25.429108
8110,100,0.013181834481656551,2025-05-31T13:00:25.429114
8109,103,0.013103974051773548,2025-05-31T13:00:25.429120
8105,104,0.009181690402328968,2025-05-31T13:00:25.435403
8103,103,0.010871946811676025,2025-05-31T13:00:25.438246
8113,104,0.01038444321602583,2025-05-31T13:00:25.438916
8108,101,0.01160604227334261,2025-05-31T13:00:25.438936
8104,104,0.010560497641563416,2025-05-31T13:00:25.438951
8106,104,0.010469700209796429,2025-05-31T13:00:25.440537
8107,104,0.010424332693219185,2025-05-31T13:00:25.440552
8102,104,0.01094901841133833,2025-05-31T13:00:25.441351
8112,105,0.010899504646658897,2025-05-31T13:00:25.441370
8109,104,0.01029155869036913,2025-05-31T13:00:25.441845
8115,103,0.011589869856834412,2025-05-31T13:00:25.441856
8111,103,0.010673523880541325,2025-05-31T13:00:25.441865
8114,103,0.01135940384119749,2025-05-31T13:00:25.441872
8100,104,0.010594959370791912,2025-05-31T13:00:25.441880
8101,105,0.01125283446162939,2025-05-31T13:00:25.442487
8110,101,0.011206832714378834,2025-05-31T13:00:25.442497
8105,105,0.011784004978835583,2025-05-31T13:00:25.450176
8108,102,0.01253011729568243,2025-05-31T13:00:25.453665
8103,104,0.013438461348414421,2025-05-31T13:00:25.453684
8113,105,0.012700418010354042,2025-05-31T13:00:25.453694
8104,105,0.013244851492345333,2025-05-31T13:00:25.454490
8106,105,0.012578346766531467,2025-05-31T13:00:25.455112
8107,105,0.012507443316280842,2025-05-31T13:00:25.455125
8102,105,0.012850706465542316,2025-05-31T13:00:25.455784
8112,106,0.012794638983905315,2025-05-31T13:00:25.455796
8100,105,0.012749786488711834,2025-05-31T13:00:25.456468
8111,104,0.012924345210194588,2025-05-31T13:00:25.456479
8109,105,0.013102672062814236,2025-05-31T13:00:25.456487
8115,104,0.013644114136695862,2025-05-31T13:00:25.457039
8114,104,0.013516876846551895,2025-05-31T13:00:25.457051
8101,106,0.013575428165495396,2025-05-31T13:00:25.457461
8110,102,0.01348554715514183,2025-05-31T13:00:25.457479
8105,106,0.0103292316198349,2025-05-31T13:00:25.463395
8103,105,0.012422473169863224,2025-05-31T13:00:25.467922
8113,106,0.012365399859845638,2025-05-31T13:00:25.467937
8104,106,0.011786838062107563,2025-05-31T13:00:25.467945
8108,103,0.01312373299151659,2025-05-31T13:00:25.468472
8112,107,0.011583131738007069,2025-05-31T13:00:25.468956
8102,106,0.01169256865978241,2025-05-31T13:00:25.468967
8106,106,0.012411593459546566,2025-05-31T13:00:25.468974
8107,106,0.012342478148639202,2025-05-31T13:00:25.468980
8100,106,0.011679424904286861,2025-05-31T13:00:25.470080
8111,105,0.012102310545742512,2025-05-31T13:00:25.470707
8115,105,0.011792277917265892,2025-05-31T13:00:25.470720
8114,105,0.01173942256718874,2025-05-31T13:00:25.470728
8101,107,0.012941129505634308,2025-05-31T13:00:25.472060
8109,106,0.01390448771417141,2025-05-31T13:00:25.472075
8110,103,0.014074484817683697,2025-05-31T13:00:25.473453
8105,107,0.012953166849911213,2025-05-31T13:00:25.478747
8104,107,0.011323963291943073,2025-05-31T13:00:25.481010
8103,106,0.011516544967889786,2025-05-31T13:00:25.481024
8113,107,0.011443362571299076,2025-05-31T13:00:25.481033
8108,104,0.012208151631057262,2025-05-31T13:00:25.482338
8112,108,0.011913435533642769,2025-05-31T13:00:25.482359
8102,107,0.011857403442263603,2025-05-31T13:00:25.482404
8106,107,0.011812198907136917,2025-05-31T13:00:25.482442
8107,107,0.011188138276338577,2025-05-31T13:00:25.482466
8100,107,0.011952738277614117,2025-05-31T13:00:25.484798
8111,106,0.01136294100433588,2025-05-31T13:00:25.484818
8115,106,0.011291518807411194,2025-05-31T13:00:25.484828
8114,106,0.011241045780479908,2025-05-31T13:00:25.484838
8101,108,0.012452215887606144,2025-05-31T13:00:25.487011
8109,107,0.012144649401307106,2025-05-31T13:00:25.487033
8110,104,0.013153410516679287,2025-05-31T13:00:25.488904
8105,108,0.015154950320720673,2025-05-31T13:00:25.496570
8103,107,0.015210236422717571,2025-05-31T13:00:25.498717
8113,108,0.015174455009400845,2025-05-31T13:00:25.498735
8104,108,0.01557910069823265,2025-05-31T13:00:25.498796
8112,109,0.015635652467608452,2025-05-31T13:00:25.500418
8102,108,0.015482907183468342,2025-05-31T13:00:25.500435
8106,108,0.015339069068431854,2025-05-31T13:00:25.500445
8107,108,0.015197261236608028,2025-05-31T13:00:25.500453
8100,108,0.01511377189308405,2025-05-31T13:00:25.501606
8111,107,0.014994027093052864,2025-05-31T13:00:25.501627
8108,105,0.017409601248800755,2025-05-31T13:00:25.501637
8115,107,0.014936534687876701,2025-05-31T13:00:25.501645
8114,107,0.014451717026531696,2025-05-31T13:00:25.501653
8101,109,0.013881556689739227,2025-05-31T13:00:25.503348
8109,108,0.015449857339262962,2025-05-31T13:00:25.505175
8110,105,0.015451153740286827,2025-05-31T13:00:25.508019
8105,109,0.015465146861970425,2025-05-31T13:00:25.514586
8103,108,0.015453536994755268,2025-05-31T13:00:25.516204
8104,109,0.015259329229593277,2025-05-31T13:00:25.516223
8113,109,0.015419305302202702,2025-05-31T13:00:25.516232
8112,110,0.01558890100568533,2025-05-31T13:00:25.517803
8102,109,0.01550465077161789,2025-05-31T13:00:25.517818
8107,109,0.015351996757090092,2025-05-31T13:00:25.517827
8106,109,0.015463128685951233,2025-05-31T13:00:25.517836
8108,106,0.015472538769245148,2025-05-31T13:00:25.519125
8111,108,0.015601159073412418,2025-05-31T13:00:25.519152
8115,108,0.015431046485900879,2025-05-31T13:00:25.519165
8114,108,0.015365639701485634,2025-05-31T13:00:25.519175
8100,109,0.015811829827725887,2025-05-31T13:00:25.519184
8101,110,0.015193997882306576,2025-05-31T13:00:25.520681
8109,109,0.01610086765140295,2025-05-31T13:00:25.524079
8110,106,0.015084657818078995,2025-05-31T13:00:25.525515
8105,110,0.011443931609392166,2025-05-31T13:00:25.527932
8103,109,0.011301799677312374,2025-05-31T13:00:25.529484
8104,110,0.011228245683014393,2025-05-31T13:00:25.529504
8113,110,0.011168760247528553,2025-05-31T13:00:25.529514
8112,111,0.011388739570975304,2025-05-31T13:00:25.530883
8102,110,0.011301175691187382,2025-05-31T13:00:25.530896
8107,110,0.011239648796617985,2025-05-31T13:00:25.530904
8106,110,0.01118310634046793,2025-05-31T13:00:25.530910
8100,110,0.010868551209568977,2025-05-31T13:00:25.532041
8111,109,0.011158976703882217,2025-05-31T13:00:25.532054
8115,109,0.011078729294240475,2025-05-31T13:00:25.532061
8114,109,0.011011437512934208,2025-05-31T13:00:25.532068
8101,111,0.010864689014852047,2025-05-31T13:00:25.533344
8108,107,0.014909373596310616,2025-05-31T13:00:25.535994
8109,110,0.011402390897274017,2025-05-31T13:00:25.537591
8110,107,0.010740453377366066,2025-05-31T13:00:25.538495
8105,111,0.010248414240777493,2025-05-31T13:00:25.539710
8104,111,0.00968727096915245,2025-05-31T13:00:25.540944
8103,110,0.009802553802728653,2025-05-31T13:00:25.540958
8113,111,0.00965881161391735,2025-05-31T13:00:25.540966
8112,112,0.009699263609945774,2025-05-31T13:00:25.542090
8102,111,0.009634030982851982,2025-05-31T13:00:25.542102
8107,111,0.009585918858647346,2025-05-31T13:00:25.542110
8106,111,0.009540258906781673,2025-05-31T13:00:25.542116
8100,111,0.009744605049490929,2025-05-31T13:00:25.543250
8111,110,0.009677907451987267,2025-05-31T13:00:25.543262
8115,110,0.00961992796510458,2025-05-31T13:00:25.543270
8114,110,0.00957036018371582,2025-05-31T13:00:25.543276
8101,112,0.009679174050688744,2025-05-31T13:00:25.544741
8108,108,0.010981532745063305,2025-05-31T13:00:25.549724
8110,108,0.010921909473836422,2025-05-31T13:00:25.551419
8109,111,0.011488660238683224,2025-05-31T13:00:25.551434
8105,112,0.011451717466115952,2025-05-31T13:00:25.552846
8104,112,0.011671802960336208,2025-05-31T13:00:25.554575
8103,111,0.01160496287047863,2025-05-31T13:00:25.554597
8113,112,0.011548439040780067,2025-05-31T13:00:25.554613
8112,113,0.012185662053525448,2025-05-31T13:00:25.556509
8102,112,0.012142582796514034,2025-05-31T13:00:25.556529
8107,112,0.012111721560359001,2025-05-31T13:00:25.556545
8106,112,0.012087803333997726,2025-05-31T13:00:25.556560
8111,111,0.012765741907060146,2025-05-31T13:00:25.558761
8100,112,0.013049779459834099,2025-05-31T13:00:25.558783
8114,111,0.012693566270172596,2025-05-31T13:00:25.558801
8115,111,0.012800362892448902,2025-05-31T13:00:25.558817
8101,113,0.013710107654333115,2025-05-31T13:00:25.561047
8108,109,0.014478182420134544,2025-05-31T13:00:25.566509
8110,109,0.013865374028682709,2025-05-31T13:00:25.567803
8109,112,0.013785150833427906,2025-05-31T13:00:25.567829
8105,113,0.01457712147384882,2025-05-31T13:00:25.570336
8104,113,0.015386509709060192,2025-05-31T13:00:25.572885
8103,112,0.0153008121997118,2025-05-31T13:00:25.572919
